Type,Definition_Type,Definition_List,Description,Reference_of_documentation,Formal_Propositions
IfcRecurrenceTypeEnum,Enumeration,"[DAILY, WEEKLY, MONTHLY_BY_DAY_OF_MONTH, MONTHLY_BY_POSITION, BY_DAY_COUNT, BY_WEEKDAY_COUNT, YEARLY_BY_DAY_OF_MONTH, YEARLY_BY_POSITION]","IfcRecurrenceTypeEnum enumerates the recurring pattern type, with valid combinations as indicated.",8.5.2.10
IfcTaskDurationEnum,Enumeration,"[ELAPSEDTIME, WORKTIME, NOTDEFINED]","IfcTaskDurationEnum identifies how a time duration is measured.",8.5.2.11
IfcTimeSeriesDataTypeEnum,Enumeration,"[CONTINUOUS, DISCRETE, DISCRETEBINARY, PIECEWISEBINARY, PIECEWISECONSTANT, PIECEWISECONTINUOUS, NOTDEFINED]","IfcTimeSeriesDataTypeEnum describes a type of time series data and is used to determine a value during the time series which is not explicitly specified.",8.5.2.12
IfcTimeOrRatioSelect,Select,"[IfcRatioMeasure, IfcDuration]","IfcTimeOrRatioSelect allows a value to be selected as being either a ratio or a time measure.",8.5.2.13
IfcLanguageId,Representation/Choice,"[en, de, fr, ja, en-US, de-CH]","The IfcLanguageId identifies the language in which a natural language text is expressed. It uses a language tag to identify the language. The list here is just a sample that has been given. There is not a full specified list out in the official IFC documentation.",8.6.2.1
IfcURIReference,Representation/Other,"Other: URL or URN","The IfcURIReference provides for identifying a Uniform Resource Identifier (URI). A URI can be classified as a locator or a name or both, that is it may comprise a Uniform Resource Locator (URL) and/or a Uniform Resource Name (URN).",8.6.2.2
IfcDocumentConfidentialityEnum,Enumeration,"[PUBLIC, RESTRICTED, CONFIDENTIAL, PERSONAL, USERDEFINED, NOTDEFINED]","IfcDocumentConfidentialityEnum enables selection of the level of confidentiality of document information from a list of choices.",8.6.2.3
IfcDocumentStatusEnum,Enumeration,"[DRAFT, FINALDRAFT, FINAL, REVISION, NOTDEFINED]","IfcDocumentStatusEnum enables selection of the status of document information from a list of choices.",8.6.2.4
IfcClassificationReferenceSelect,Select,"[IfcClassificationReference, IfcClassification]","The IfcClassificationReferenceSelect enables selection of whether a classification reference is a subset of another classification reference or is a top level entry of a classification source.",8.6.2.5
IfcClassificationSelect,Select,"[IfcClassification, IfcClassificationReference]","The IfcClassificationSelect enables selection of whether a classification reference is to be referenced from an external source, or whether a classification is referenced as such.",8.6.2.6
IfcDocumentSelect,Select,"[IfcDocumentReference, IfcDocumentInformation]","The IfcDocumentSelect enables selection of whether document information is to be contained within an IFC model or is to be referenced from an external source.",8.6.2.7
IfcLibrarySelect,Select,"[IfcLibraryReference, IfcLibraryInformation]","The IfcLibrarySelect enables selection of whether library information is to be contained within an IFC model or is to be referenced from an external source.",8.6.2.8
IfcResourceObjectSelect,Select,"[IfcPropertyAbstraction, IfcPhysicalQuantity, IfcAppliedValue, IfcContextDependentUnit, IfcConversionBasedUnit, IfcProfileDef, IfcActorRole, IfcApproval, IfcConstraint, IfcTimeSeries, IfcMaterialDefinition, IfcPerson, IfcPersonAndOrganization, IfcOrganization, IfcExternalReference, IfcExternalInformation]","The IfcResourceObjectSelect enables selection of resource level objects that are to be related to an resource level relationship object. The use of IfcResourceObjectSelect includes the ability to assign an external reference entity (library, classification, or documentation reference) to entities within the resource level.",8.6.2.9
IfcCurveOrEdgeCurve,Select,"[IfcBoundedCurve, IfcEdgeCurve]","IfcCurveOrEdgeCurve provides the option to either select a geometric curve (IfcCurve and subtypes) within a geometric model, or a curve with associated geometry and coordinates (Ifc__EdgeCurve) within a topological model.",8.7.2.1
IfcGridPlacementDirectionSelect,Select,"[IfcVirtualGridIntersection, IfcDirection]","IfcGridPlacementDirectionSelect enables the choice of defining a grid placement be either an explicit direction, or by referencing a second grid intersection to provide the direction.",8.7.2.2
IfcPointOrVertexPoint,Select,"[IfcPoint, IfcVertexPoint]","IfcPointOrVertexPoint provides the option to either select a geometric point (IfcPoint and subtypes) within a geometric model, or a vertex with associated point coordinates (IfcVertexPoint) within a topological model.",8.7.2.3
IfcSolidOrShell,Select,"[IfcSolidModel, IfcClosedShell]","The IfcSolidOrShell provides the option to either select a geometric volume (IfcSolidModel and subtypes) within a geometric model, or a shell (IfcClosedShell) within a topological model.",8.7.2.4
IfcSurfaceOrFaceSurface,Select,"[IfcSurface, IfcFaceSurface, IfcFaceBasedSurfaceModel]","IfcSurfaceOrFaceSurface provides the option to either select a geometric surface (IfcSurface and subtypes) within a geometric model, or a face with associated surface geometry and coordinates (IfcFaceSurface) within a topological model.",8.7.2.5
IfcBooleanOperator,Enumeration,"[UNION, INTERSECTION, DIFFERENCE]","Boolean operators that apply to the first and second Boolean operands.",8.8.2.1
IfcBooleanOperand,Select,"[IfcSolidModel, IfcHalfSpaceSolid, IfcBooleanResult, IfcCsgPrimitive3D, IfcTessellatedFaceSet]","Select type including all geometric representation items which may participate in a Boolean operation to form a CSG solid. It includes solid models, half space solids and CSG primitives. Boolean results can also be used as operands thus enabling nested Boolean operations.",8.8.2.2
IfcCsgSelect,Select,"[IfcBooleanResult, IfcCsgPrimitive3D]","Select type enabling the choice between IfcBooleanResult and subtypes of IfcCsgPrimitive3D as potential root tree expression at IfcCsgSolid.",8.8.2.3
IfcGeometricSetSelect,Select,"[IfcPoint, IfcCurve, IfcSurface]","The IfcGeometricSetSelect includes the geometric representation items applicable to be part of the geometric set.",8.8.2.4
IfcArcIndex,Representation/Sequence,"[StartPointOnTheArc, PointOnTheArc, EndPointOnTheArc]","The IfcArcIndex describes a single circular arc segment within a poly curve by providing a list on indices. The first index is the start point of the circular arc, the second index is a point on arc, the third index is the end point of the circular arc. The three points shall not be co-linear.",8.9.2.1
IfcDimensionCount,Representation/MinMax,"[1, 2, 3]","The IfcDimensionCount defins the dimensionality of the coordinate space. It is restricted to have the dimensionality of either 1, 2, or 3 for the purpose of this specification.",8.9.2.2
IfcLineIndex,Representation/Sequence,"[StartPointOnLineSegment, (MiddlePointOnLineSegment)*, EndPointOnLineSegment]","The IfcLineIndex describes a single or multiple straight segments within a poly curve by providing a list on indices. The first index is the start point of the line segment, the last index is the end point of the line segment. If more than two indices are included, then all intermediate indices define intermediate points of the poly line segment connected in the order of appearance of the list of indices.",8.9.2.3
IfcBSplineCurveForm,Enumeration,"[POLYLINE_FORM, CIRCULAR_ARC, ELLIPTIC_ARC, PARABOLIC_ARC, HYPERBOLIC_ARC, UNSPECIFIED]","he IfcBSplineCurveForm represents a part of a curve of some sppecific form.",8.9.2.4
IfcBSplineSurfaceForm,Enumeration,"[PLANE_SURF, CYLINDRICAL_SURF, CONICAL_SURF, SPHERICAL_SURF, TOROIDAL_SURF, SURF_OF_REVOLUTION, RULED_SURF, GENERALISED_CONE, QUADRIC_SURF, SURF_OF_LINEAR_EXTRUSION, UNSPECIFIED]","The IfcBSplineSurfaceForm represents a part of a surface of some specific form.",8.9.2.5
IfcKnotType,Enumeration,"[UNIFORM_KNOTS, QUASI_UNIFORM_KNOTS, PIECEWISE_BEZIER_KNOTS, UNSPECIFIED]","The IfcKnotType indicates the particular form of b-spline knots.",8.9.2.6
IfcPreferredSurfaceCurveRepresentation,Enumeration,"[CURVE3D, PCURVE_S1, PCURVE_S2]","The IfcPreferredSurfaceCurveRepresentation indicates the preferred form of an edge curve representation.",8.9.2.7
IfcTransitionCode,Enumeration,"[DISCONTINUOUS, CONTINUOUS, CONTSAMEGRADIENT, CONTSAMEGRADIENTSAMECURVATURE]","The IfcTransitionCode indicated the continuity between consecutive segments of a curve or surface.",8.9.2.8
IfcTrimmingPreference,Enumeration,"[CARTESIAN, PARAMETER, UNSPECIFIED]","The IfcTrimmingPreference indicates the preferred way of trimming.",8.9.2.9
IfcAxis2Placement,Select,"[IfcAxis2Placement2D, IfcAxis2Placement3D]","The IfcAxis2Placement allows for the choice of various placement entities.",8.9.2.10
IfcCurveOnSurface,Select,"[IfcCompositeCurveOnSurface, IfcPcurve, IfcSurfaceCurve]","The IfcCurveOnSurface enables the choice of curve types on parameteric surface.",8.9.2.11
IfcSegmentIndexSelect,Select,"[IfcLineIndex, IfcArcIndex]","The IfcSegmentIndexSelect provides a choice of different list of indices into a point list.",8.9.2.12
IfcTrimmingSelect,Select,"[IfcCartesianPoint, IfcParameterValue]","The IfcTrimmingSelect allows for a choice between two ways of trimming a curve.",8.9.2.13
IfcVectorOrDirection,Select,"[IfcDirection, IfcVector]","The IfcVectorOrDirection enables a choice between IfcVector and IfcDirection for vector functions.",8.9.2.14
IfcCardinalPointReference,Representation/MinMax,"[1, ..., 19]","An IfcCardinalPointReference is an index reference to significant points of a section profile. This index is used to describe the spatial relationship between the section of a member and a reference axis of the same member.\n Indexes 1...9 refer to points at the bounding box of a profile. Indexes 10...19 refer to points defined by geometric centroid (usually centre of gravity) and shear centre, and their combinations with bounding box coordinates. In particular, the following index values are specified in this specification:\n\n 1. bottom left\n 2. bottom centre\n 3. bottom right\n 4. mid-depth left\n 5. mid-depth centre\n 6. mid-depth right\n 7. top left\n 8. top centre\n 9. top right\n 10. geometric centroid\n 11. bottom in line with the geometric centroid\n 12. left in line with the geometric centroid\n 13. right in line with the geometric centroid\n 14. top in line with the geometric centroid\n 15. shear centre\n 16. bottom in line with the shear centre\n 17. left in line with the shear centre\n 18. right in line with the shear centre\n 19. top in line with the shear centre",8.10.2.1
IfcDirectionSenseEnum,Enumeration,"[POSITIVE, NEGATIVE]","IfcDirectionSenseEnum is an enumeration denoting whether sense of direction is positive or negative along the given axis.",8.10.2.2
IfcLayerSetDirectionEnum,Enumeration,"[AXIS1, AXIS2, AXIS3]","IfcLayerSetDirectionEnum provides identification of the axis of element geometry, denoting the layer set thickness direction, or direction of layer offsets.",8.10.2.3
IfcMaterialSelect,Select,"[IfcMaterialUsageDefinition, IfcMaterialDefinition, IfcMaterialList]","IfcMaterialSelect provides selection of either a material definition or a material usage definition that can be assigned to an element, a resource or another entity within this specification.",8.10.2.4
IfcAbsorbedDoseMeasure,Measure,"[Gray (Gy; J/kg), REAL]","IfcAbsorbedDoseMeasure is a measure of the absorbed radioactivity dose.",8.11.2.1
IfcAccelerationMeasure,Measure,"[m/s2, REAL]","IfcAccelerationMeasure is a measure of acceleration.",8.11.2.2
IfcAmountOfSubstanceMeasure,Measure,"[mole (mol), REAL]","An amount of substance measure is the value for the quantity of a substance when compared with the number of atoms in 0.012 kg of carbon 12.",8.11.2.3
IfcAngularVelocityMeasure,Measure,"[radians/s, REAL]","IfcAngularVelocityMeasure is a measure of the velocity of a body measured in terms of angle subtended per unit time.",8.11.2.4
IfcAreaDensityMeasure,Measure,"[kg/m2, REAL]","IfcAreaDensityMeasure is a measure of the density of a two-dimensional object and is calculated as the mass per unit area.",8.11.2.5
IfcAreaMeasure,Measure,"[square metre (m2), REAL]","An area measure is the value of the extent of a surface.",8.11.2.6
IfcBinary,Representation/Type,"[Binary]","IfcBinary is a defined type of simple data type BINARY which may be used to encode binary data such as embedded textures.",8.11.2.7
IfcBoolean,Representation/Type,"[Boolean]","IfcBoolean is a defined data type of simple data type Boolean. It is required since a select type (IfcSimpleValue) cannot directly include simple types in its select list.",8.11.2.8
IfcComplexNumber,Representation/Sequence,"[Type: Array [1:2] (of Real)]","IfcComplexNumber is a representation of a complex number expressed as an array with two elements. The first element (index 1) denotes the real component which is the numerical component of a complex number whose square roots can be calculated explicitly. The second element (index 2) denotes the imaginary component which is the numerical component of a complex number whose square roots cannot be determined other than through the provision of the square of the imaginary number j where j^2 = -1. Note that the imaginary component may be referred to as i in certain references.",8.11.2.9
IfcCompoundPlaneAngleMeasure,Representation/Sequence,"[Type: List [3:4] of Integer]","IfcCompoundPlaneAngleMeasure is a compound measure of plane angle in degrees, minutes, seconds, and optionally millionth-seconds of arc.\n -The first integer measure is the number of degrees and is generally not range-restricted. However, when IfcCompoundPlaneAngleMeasure is used to express geographic coordinates, only latitudes of [-90, 90] and longitudes of [-180, 180] are used in practice.\n -The second integer measure is the number of minutes and shall be in the range (-60, 60).\n -The third integer measure is the number of seconds and shall be in the range (-60, 60).\n -The optional fourth integer measure is the number of millionth-seconds and shall be in the range (-1 000 000, 1 000 000).",8.11.2.10,"MinutesInRange: The second measure (minutes) shall be between -60 exclusive and 60 exclusive.\n SecondsInRange: The third measure (seconds) shall be between -60 exclusive and 60 exclusive.\n MicrosecondsInRange: The forth measure (millionth-seconds), if asserted, shall be between -1e6 exclusive and 1e6 exclusive.\n ConsistentSign: All non-zero measure components shall have the same sign (positive or negative)."
IfcContextDependentMeasure,Measure,"[REAL]","The value of a physical quantity as defined within the exchange context.",8.11.2.11
IfcCountMeasure,Measure,"[NUMBER]","A count measure is the value of a count of items.",8.11.2.12
IfcCurvatureMeasure,Measure,"[rad/m, REAL]","IfcCurvatureMeasure is a measure for curvature, which is defined as the change of slope per length.",8.11.2.13
IfcDescriptiveMeasure,Measure,"[STRING]","A descriptive measure is a human interpretable definition of a quantifiable value. The mode of interpretation has to be established for the exchange context.",8.11.2.14
IfcDoseEquivalentMeasure,Measure,"[Sievert (Sv; J/kg), REAL]","IfcDoseEquivalentMeasure is a measure of the radioactive dose equivalent.",8.11.2.15
IfcDynamicViscosityMeasure,Measure,"[Pascal second (Pa*s), REAL]","IfcDynamicViscosityMeasure is a measure of the viscous resistance of a medium.",8.11.2.16
IfcElectricCapacitanceMeasure,Measure,"[Farad (F; C/V = A*s/V), REAL]","IfcElectricCapacitanceMeasure is a measure of the electric capacitance.",8.11.2.17
IfcElectricChargeMeasure,Measure,"[Coulomb (C; A*s), REAL]","IfcElectricChargeMeasure is a measure of the electric charge.",8.11.2.18
IfcElectricConductanceMeasure,Measure,"[Siemens (S; 1/Ohm = A/V), REAL]","IfcElectricConductanceMeasure is a measure of the electric conductance.",8.11.2.19
IfcElectricCurrentMeasure,Measure,"[Ampere (A), REAL]","The value for the movement of electrically charged particles.",8.11.2.20
IfcElectricResistanceMeasure,Measure,"[Ohm (V/A), REAL]","IfcElectricResistanceMeasure is a measure of the electric resistance.",8.11.2.21
IfcElectricVoltageMeasure,Measure,"[Volts (V; W/A), REAL]","IfcElectricVoltageMeasure is a measure of electromotive force.",8.11.2.22
IfcEnergyMeasure,Measure,"[Joules (J; Nm), REAL]","IfcEnergyMeasure is a measure of energy required or used.",8.11.2.23
IfcForceMeasure,Measure,"[Newton (N; kg*m/s2), REAL]","IfcForceMeasure is a measure of the force.",8.11.2.24
IfcFrequencyMeasure,Measure,"[cycles/s | Hertz (Hz), REAL]","IfcFrequencyMeasure is a measure of the number of times that an item vibrates in unit time.",8.11.2.25
IfcHeatFluxDensityMeasure,Measure,"[W/m2 (J/(s*m2)), REAL]","IfcHeatFluxDensityMeasure is a measure of the density of heat flux within a body.",8.11.2.26
IfcHeatingValueMeasure,Measure,"[MJ/kg, REAL]","IfcHeatingValueMeasure defines the amount of energy released when a fuel is burned.",8.11.2.27
IfcIdentifier,Representation/Type,"[String (up to 255 chars)]","An identifier is an alphanumeric string which allows an individual thing to be identified. It may not provide natural-language meaning.",8.11.2.28
IfcIlluminanceMeasure,Measure,"[Lux (lx; Lumen/m2 = Candela*Steradian/m2), REAL]","IfcIlluminanceMeasure is a measure of the illuminance.",8.11.2.29
IfcInductanceMeasure,Measure,"[Henry (H; Weber/A = V*s/A), REAL]","IfcInductanceMeasure is a measure of the inductance.",8.11.2.30
IfcInteger,Representation/Type,"[Integer]","IfcInteger is a defined type of simple data type Integer. It is required since a select type (IfcSimpleValue) cannot include directly simple types in its select list.",8.11.2.31
IfcIntegerCountRateMeasure,Measure,"[Integer units per second, INTEGER]","IfcIntegerCountRateMeasure is a measure of the integer number of units flowing per unit time.",8.11.2.32
IfcIonConcentrationMeasure,Measure,"[mg/L, REAL]","IfcIonConcentrationMeasure is a measure of particular ion concentration in a liquid, given in mg/L.",8.11.2.33
IfcIsothermalMoistureCapacityMeasure,Measure,"[m3/kg, REAL]","IfcIsothermalMoistureCapacityMeasure is a measure of isothermal moisture capacity.",8.11.2.34
IfcKinematicViscosityMeasure,Measure,"[m2/s, REAL]","IfcKinematicViscosityMeasure is a measure of the viscous resistance of a medium to a moving body.",8.11.2.35
IfcLabel,Representation/Type,"[Type: String (up to 255 chars)]","A label is the term by which something may be referred to. It is a string which represents the human-interpretable name of something and shall have a natural-language meaning.",8.11.2.36
IfcLengthMeasure,Measure,"[millimetres (mm), REAL]","An IfcLengthMeasure is the value of a distance.",8.11.2.37
IfcLinearForceMeasure,Measure,"[N/m, REAL]","IfcLinearForceMeasure is a measure of linear force.",8.11.2.38
IfcLinearMomentMeasure,Measure,"[Nm/m, REAL]","IfcLinearMomentMeasure is a measure of linear moment.",8.11.2.39
IfcLinearStiffnessMeasure,Measure,"[N/m, REAL]","IfcLinearStiffnessMeasure is a measure of linear stiffness.",8.11.2.40
IfcLinearVelocityMeasure,Measure,"[m/s, REAL]","IfcLinearVelocityMeasure is a measure of the velocity of a body measured in terms of distance moved per unit time.",8.11.2.41
IfcLogical,Representation/Type,"[Logical (TRUE|FALSE|UNKNOWN)]","IfcLogical is a defined data type of simple data type Logical. It is required since a select type (IfcSimpleValue) cannot directly include simple types in its select list.",8.11.2.42
IfcLuminousFluxMeasure,Measure,"[Lumen (lm; Candela*Steradian, REAL)]","IfcLuminousFluxMeasure is a measure of the luminous flux.",8.11.2.43
IfcLuminousIntensityDistributionMeasure,Measure,"[(Candela/Lumen (cd/lm) | (cd/klm)), REAL]","IfcLuminousIntensityDistributionMeasure is a measure of the luminous intensity of a light source that changes according to the direction of the ray. It is normally based on some standardized distribution light distribution curves.",8.11.2.44
IfcLuminousIntensityMeasure,Measure,"[Candela (cd), REAL]","An IfcLuminousIntensityMeasure is the value for the brightness of a body.",8.11.2.45
IfcMagneticFluxDensityMeasure,Measure,"[Tesla (T; Weber/m2 = V*s/m2), REAL]","IfcMagneticFluxDensityMeasure is a measure of the magnetic flux density.",8.11.2.46
IfcMagneticFluxMeasure,Measure,"[Weber (Wb; V*s), REAL]","IfcMagneticFluxMeasure is a measure of the magnetic flux.",8.11.2.47
IfcMassDensityMeasure,Measure,"[kg/m3, REAL]","IfcMassDensityMeasure is a measure of the density of a medium.",8.11.2.48
IfcMassFlowRateMeasure,Measure,"[kg/s, REAL]","IfcMassFlowRateMeasure is a measure of the mass of a medium flowing per unit time.",8.11.2.49
IfcMassMeasure,Measure,"[(kilograms (kg) | grams (g)), REAL]","An IfcMassMeasure is the value of the amount of matter that a body contains.",8.11.2.50
IfcMassPerLengthMeasure,Measure,"[kg/m, REAL]","IfcMassPerLengthMeasure is a measure for mass per length. For example for rolled steel profiles the weight of an imaginary beam is usually expressed by kg/m length for cost calculation and structural analysis purposes.",8.11.2.51
IfcModulusOfElasticityMeasure,Measure,"[N/m2, REAL]","IfcModulusOfElasticityMeasure is a measure of modulus of elasticity.",8.11.2.52
IfcModulusOfLinearSubgradeReactionMeasure,Measure,"[N/m2, REAL]","IfcModulusOfLinearSubgradeReactionMeasure is a measure for modulus of linear subgrade reaction, which expresses the elastic bedding of a linear structural element per length, such as for a beam.",8.11.2.53
IfcModulusOfRotationalSubgradeReactionMeasure,Measure,"[Nm/(m*rad), REAL]","IfcModulusOfRotationalSubgradeReactionMeasure is a measure for modulus of rotational subgrade reaction, which expresses the rotational elastic bedding of a linear structural element per length, such as for a beam.",8.11.2.54
IfcModulusOfSubgradeReactionMeasure,Measure,"[N/m3, REAL]","IfcModulusOfSubgradeReactionMeasure is a geotechnical measure describing interaction between foundation structures and the soil. May also be known as bedding measure.",8.11.2.55
IfcMoistureDiffusivityMeasure,Measure,"[m3/s, REAL]","IfcMoistureDiffusivityMeasure is a measure of moisture diffusivity.",8.11.2.56
IfcMolecularWeightMeasure,Measure,"[g/mole, REAL]","IfcMolecularWeightMeasure is a measure of molecular weight of material (typically gas).",8.11.2.57
IfcMomentOfInertiaMeasure,Measure,"[m4, REAL]","IfcMomentOfInertiaMeasure is a measure of moment of inertia.",8.11.2.58
IfcMonetaryMeasure,Measure,"[Currency, REAL]","A monetary measure is the value of an amount of money without regard to its currency.",8.11.2.59
IfcNonNegativeLengthMeasure,Representation/MinMax,"[0.0, ...]","A non-negative length measure is a length measure that is greater than or equal to zero.",8.11.2.60
IfcNormalisedRatioMeasure,Representation/MinMax,"[0.0, ..., 1.0]","IfcNormalisedRatioMeasure is a dimensionless measure to express ratio values ranging from 0.0 to 1.0.",8.11.2.61
IfcNumericMeasure,Representation/Type,"[NUMBER]","An IfcNumericMeasure is the numeric value of a physical quantity.",8.11.2.62
IfcParameterValue,Representation/Type,"[Real]","An IfcParameterValue is the value which specifies the amount of a parameter in some parameter space.",8.11.2.63
IfcPHMeasure,Representation/MinMax,"[0, ..., 14]","IfcPHMeasure is a measure of the molar hydrogen ion concentration in a liquid (usually defined as the measure of acidity) in a range from 0 to 14.",8.11.2.64
IfcPlanarForceMeasure,Measure,"[N/m2, REAL]","IfcPlanarForceMeasure is a measure of force on an area.",8.11.2.65
IfcPlaneAngleMeasure,Measure,"[radian (rad; m/m = 1), REAL]","An IfcPlaneAngleMeasure is the value of an angle in a plane.",8.11.2.66
IfcPositiveInteger,Representation/Type,"[PositiveInteger]","IfcPositiveInteger is a defined type based on simple data type Integer with the additional restriction to positive integers (excluding zero).",8.11.2.67
IfcPositiveLengthMeasure,Representation/ExclusiveMinMax,"[0.0, ...]","An IfcPositiveLengthMeasure is a length measure that is greater than zero.",8.11.2.68
IfcPositivePlaneAngleMeasure,Representation/ExclusiveMinMax,"[0.0, ...]","An IfcPositivePlaneAngleMeasure is a plane angle measure that is greater than zero.",8.11.2.69
IfcPositiveRatioMeasure,Representation/ExclusiveMinMax,"[0.0, ...]","An IfcPositiveRatioMeasure is a ratio measure that is greater than zero.",8.11.2.70
IfcPowerMeasure,Measure,"[Watts (W; J/s), REAL]","IfcPowerMeasure is a measure of power required or used.",8.11.2.71
IfcPressureMeasure,Measure,"[Pascals (Pa; N/m2), REAL]","IfcPressureMeasure is a measure of the quantity of a medium acting on a unit area.",8.11.2.72
IfcRadioActivityMeasure,Measure,"[Becquerel (Bq; 1/s), REAL]","IfcRadioActivityMeasure is a measure of activity of radionuclide.",8.11.2.73
IfcRatioMeasure,Representation/MinMax,"[0.0, ..., 1.0]","An IfcRatioMeasure is the value of the relation between two physical quantities that are of the same kind.  Input given in percent is to be divided by 100% when stored as an IfcRatioMeasure. For example, 25% becomes 0.25.",8.11.2.74
IfcReal,Representation/Type,"[Real]","IfcReal is a defined type of simple data type REAL. It is required since a select type (IfcSimpleValue), cannot directly include simple types in its select list. In principle, the domain of IfcReal (being a Real) is all rational, irrational and scientific real numbers. Here the precision is unconstrained, but in practice it is implementation specific.",8.11.2.75
IfcRotationalFrequencyMeasure,Measure,"[cycles/s, REAL]","IfcRotationalFrequencyMeasure is a measure of the number of cycles that an item revolves in unit time.",8.11.2.76
IfcRotationalMassMeasure,Measure,"[kg*m2, REAL]","The rotational mass measure denotes the inertia of a body with respect to angular acceleration.",8.11.2.77
IfcRotationalStiffnessMeasure,Measure,"[Nm/rad, REAL]","IfcRotationalStiffnessMeasure is a measure of rotational stiffness.",8.11.2.78
IfcSectionalAreaIntegralMeasure,Measure,"[m5, REAL]","The sectional area integral measure is typically used in torsional analysis.",8.11.2.79
IfcSectionModulusMeasure,Measure,"[m3, REAL]","IfcSectionModulusMeasure is a measure for the resistance of a cross section against bending or torsional moment.",8.11.2.80
IfcShearModulusMeasure,Measure,"[N/m2, REAL]","IfcShearModulusMeasure is a measure of shear modulus.",8.11.2.81
IfcSolidAngleMeasure,Measure,"[Steradians (sr; m2/m2), REAL]","An IfcSolidAngleMeasure is the value of an angle in a solid.",8.11.2.82
IfcSoundPowerLevelMeasure,Measure,"[pW, REAL]","A sound power level measure is a measure of total radiated noise with units of decibels with a reference value of picowatts.",8.11.2.83
IfcSoundPowerMeasure,Measure,"[sonic energy per time unit, REAL]","A sound power measure is a measure of total radiated noise with units of watts (sonic energy per time unit).",8.11.2.84
IfcSoundPressureLevelMeasure,Measure,"[micro pascals?, REAL]","A sound pressure level measure is a measure of the pressure fluctuations superimposed over the ambient pressure level with units of decibels with a reference value of micropascals.",8.11.2.85
IfcSoundPressureMeasure,Measure,"[?, REAL]","A sound pressure measure is a measure of the pressure fluctuations superimposed over the ambient pressure level with units of pascals.",8.11.2.86
IfcSpecificHeatCapacityMeasure,Measure,"[J/(kg*K), REAL]","IfcSpecificHeatCapacityMeasure defines the specific heat of material: The heat energy absorbed per temperature unit.",8.11.2.87
IfcTemperatureGradientMeasure,Measure,"[K/m, REAL]","The temperature gradient measures the difference of a temperature per length, as for instance used in an external wall or its layers.",8.11.2.88
IfcTemperatureRateOfChange,Measure,"[K/s, REAL]","The temperature rate of change measures the difference of a temperature per time (positive: rise, negative: fall), as for instance used with heat sensors.",8.11.2.89
IfcText,Representation/Type,"[String]","An IfcText is an alphanumeric string of characters which is intended to be read and understood by a human being. It is for information purposes only.",8.11.2.90
IfcThermalAdmittanceMeasure,Measure,"[W/(m2*K), REAL]","IfcThermalAdmittanceMeasure is the measure of the ability of a surface to smooth out temperature variations.",8.11.2.91
IfcThermalConductivityMeasure,Measure,"[W/(m*K), REAL]","IfcThermalConductivityMeasure is a measure of thermal conductivity.",8.11.2.92
IfcThermalExpansionCoefficientMeasure,Measure,"[1/K, REAL]","IfcThermalExpansionCoeffientMeasure is a measure of the thermal expansion coefficient of a material, which expresses its elongation (as a ratio) per temperature difference.",8.11.2.93
IfcThermalResistanceMeasure,Measure,"[m2*K/W, REAL]","IfcThermalResistanceMeasure is a measure of the resistance offered by a body to the flow of energy.",8.11.2.94
IfcThermalTransmittanceMeasure,Measure,"[W/(m2*K), REAL]","IfcThermalTransmittanceMeasure is a measure of the rate at which energy is transmitted through a body.",8.11.2.95
IfcThermodynamicTemperatureMeasure,Measure,"[Kelvin (K), REAL]"," A thermodynamic temperature measure is the value for the degree of heat of a body.",8.11.2.96
IfcTimeMeasure,Measure,"[seconds (s) OR days (d), REAL]","An IfcTimeMeasure is the value of the duration of periods.",8.11.2.97
IfcTorqueMeasure,Measure,"[N*m, REAL]","IfcTorqueMeasure is a measure of the torque or moment of a couple.",8.11.2.98
IfcVaporPermeabilityMeasure,Measure,"[kg/(s*m*Pa), REAL]","IfcVaporPermeabilityMeasure is a measure of vapor permeability.",8.11.2.99
IfcVolumeMeasure,Measure,"[cubic metre (m3), REAL]","An IfcVolumeMeasure is the value of the solid content of a body.",8.11.2.100
IfcVolumetricFlowRateMeasure,Measure,"[m3/s, REAL]","IfcVolumetricFlowRateMeasure is a measure of the volume of a medium flowing per unit time.",8.11.2.101
IfcWarpingConstantMeasure,Measure,"[m6, REAL]","IfcWarpingConstantMeasure is a measure for the warping constant or warping resistance of a cross section under torsional loading.",8.11.2.102
IfcWarpingMomentMeasure,Measure,"[kN*m2, REAL]","The warping moment measure is a measure for the warping moment, which occurs in warping torsional analysis.",8.11.2.103
